Year,Type,Country,Age,Fatal (Y/N),Activity,Specie,Month,Sex
2002,Unprovoked,USA,35,False,Water Activity,tiger,1,M
2001,Invalid,AUSTRALIA,36,False,Water Activity,unknown,12,M
2001,Unprovoked,AUSTRALIA,49,False,Water Activity,unknown,11,M
2001,Unprovoked,AUSTRALIA,20,False,Water Activity,unknown,10,F
2001,Unprovoked,MEXICO,26,False,Unknown,tiger,9,M
2001,Boat,AUSTRALIA,31,False,Unknown,white,9,M
2001,Provoked,USA,21,False,Unknown,unknown,9,M
2001,Unprovoked,USA,14,False,Water Activity,unknown,9,M
2001,Invalid,USA,42,True,Unknown,unknown,9,M
2001,Unprovoked,USA,16,False,Water Activity,unknown,9,M
2001,Provoked,USA,44,False,Fishing,unknown,9,M
2001,Unprovoked,USA,13,False,Unknown,unknown,9,M
2001,Unprovoked,USA,28,True,Unknown,white,9,M
2001,Unprovoked,USA,23,False,Water Activity,white,9,F
2001,Unprovoked,USA,20,False,Unknown,unknown,9,M
2001,Unprovoked,USA,10,True,Unknown,bull,9,M
2001,Unprovoked,BAHAMAS,44,False,Fishing,bull,8,M
2001,Unprovoked,USA,29,False,Other,unknown,8,F
2001,Unprovoked,USA,69,False,Unknown,unknown,8,M
2001,Unprovoked,USA,18,False,Unknown,unknown,8,M
2001,Unprovoked,USA,18,False,Unknown,unknown,8,M
2001,Unprovoked,USA,17,False,Water Activity,unknown,8,M
2001,Unprovoked,USA,27,False,Water Activity,unknown,8,M
2001,Unprovoked,USA,32,False,Water Activity,unknown,8,M
2001,Unprovoked,USA,17,False,Water Activity,unknown,8,F
2001,Unprovoked,USA,20,False,Water Activity,blacktip,8,M
2001,Unprovoked,USA,19,False,Water Activity,blacktip,8,M
2001,Unprovoked,BAHAMAS,43,False,Fishing,bull,8,M
2001,Unprovoked,BAHAMAS,36,False,Water Activity,unknown,8,M
2001,Unprovoked,USA,48,False,Water Activity,unknown,7,M
2001,Unprovoked,USA,18,False,Unknown,unknown,7,M
2001,Unprovoked,MEXICO,42,False,Water Activity,unknown,7,M
2001,Unprovoked,USA,8,False,Water Activity,bull,7,M
2001,Unprovoked,USA,35,False,Unknown,unknown,7,M
2001,Unprovoked,USA,14,False,Water Activity,unknown,6,M
2001,Provoked,USA,52,False,Fishing,white,6,M
2001,Invalid,AUSTRALIA,75,True,Unknown,unknown,6,M
2001,Unprovoked,USA,29,False,Unknown,unknown,6,F
2001,Unprovoked,USA,16,False,Unknown,unknown,5,M
2001,Unprovoked,USA,11,False,Water Activity,unknown,5,M
2001,Provoked,PHILIPPINES,24,False,Unknown,unknown,5,M
2001,Unprovoked,SOUTH AFRICA,26,False,Water Activity,white,5,M
2001,Unprovoked,USA,45,False,Water Activity,unknown,5,M
2001,Unprovoked,USA,14,False,Unknown,unknown,4,M
2001,Unprovoked,USA,16,False,Water Activity,unknown,4,M
2001,Unprovoked,USA,12,False,Water Activity,blacktip,4,M
2001,Unprovoked,USA,38,False,Water Activity,unknown,4,M
2001,Unprovoked,USA,21,False,Water Activity,blacktip,4,M
2001,Unprovoked,USA,12,False,Unknown,blacktip,4,M
2001,Unprovoked,USA,22,False,Water Activity,blacktip,4,M
2001,Unprovoked,USA,19,False,Water Activity,blacktip,4,M
2001,Unprovoked,USA,22,False,Water Activity,unknown,4,M
2001,Unprovoked,SOUTH AFRICA,46,False,Water Activity,white,4,M
2001,Unprovoked,USA,26,False,Unknown,unknown,4,M
2001,Unprovoked,AUSTRALIA,40,False,Water Activity,unknown,4,M
2001,Invalid,BRAZIL,12,False,Unknown,unknown,3,M
2001,Unprovoked,BRAZIL,20,True,Water Activity,unknown,3,M
2001,Unprovoked,AUSTRALIA,40,False,Water Activity,unknown,2,M
2001,Boat,AUSTRALIA,35,False,Boating,unknown,1,M
2001,Unprovoked,CUBA,55,False,Water Activity,unknown,1,F
2000,Unprovoked,AUSTRALIA,23,False,Unknown,unknown,12,M
2000,Unprovoked,FIJI,47,True,Unknown,unknown,12,M
2000,Unprovoked,CANADA,30,False,Unknown,porbeagle,12,M
2000,Unprovoked,AUSTRALIA,38,False,Fishing,unknown,12,M
2000,Unprovoked,AUSTRALIA,28,False,Unknown,tiger,11,M
2000,Invalid,AUSTRALIA,47,True,Unknown,unknown,11,M
2000,Unprovoked,USA,73,False,Water Activity,unknown,11,M
2000,Invalid,USA,27,False,Unknown,bull,11,F
2000,Unprovoked,AUSTRALIA,52,False,Water Activity,white,11,M
2000,Unprovoked,AUSTRALIA,49,True,Water Activity,white,11,M
2000,Unprovoked,USA,27,False,Water Activity,white,11,M
2000,Unprovoked,USA,23,False,Water Activity,unknown,10,M
2000,Unprovoked,USA,56,False,Unknown,tiger,10,F
2000,Unprovoked,USA,69,False,Water Activity,unknown,10,M
2000,Unprovoked,USA,17,False,Water Activity,unknown,10,M
2000,Unprovoked,USA,23,False,Water Activity,blacktip,10,M
2000,Unprovoked,USA,11,False,Unknown,unknown,10,M
2000,Unprovoked,USA,24,False,Water Activity,unknown,10,M
2000,Unprovoked,AUSTRALIA,17,True,Water Activity,white,9,M
2000,Unprovoked,AUSTRALIA,25,True,Water Activity,white,9,M
2000,Provoked,AUSTRALIA,12,False,Unknown,blue,9,M
2000,Unprovoked,OKINAWA,31,True,Water Activity,white,9,M
2000,Unprovoked,USA,49,False,Unknown,unknown,9,M
2000,Unprovoked,USA,26,False,Water Activity,unknown,9,F
2000,Unprovoked,USA,25,False,Unknown,unknown,9,M
2000,Unprovoked,USA,8,False,Water Activity,unknown,9,M
2000,Unprovoked,SOUTH AFRICA,48,False,Unknown,white,9,M
2000,Unprovoked,TANZANIA,28,True,Water Activity,unknown,9,M
2000,Unprovoked,USA,40,False,Unknown,unknown,9,M
2000,Unprovoked,REUNION,27,False,Water Activity,tiger,9,M
2000,Unprovoked,USA,47,False,Water Activity,unknown,8,M
2000,Unprovoked,USA,69,True,Unknown,bull,8,M
2000,Unprovoked,USA,53,False,Unknown,tiger,8,M
2000,Unprovoked,USA,27,False,Unknown,unknown,8,M
2000,Unprovoked,USA,44,False,Other,blacktip,8,F
2000,Unprovoked,USA,5,False,Unknown,unknown,7,M
2000,Unprovoked,USA,45,False,Water Activity,nurse,7,F
2000,Unprovoked,USA,16,False,Water Activity,unknown,7,M
2000,Unprovoked,USA,14,False,Water Activity,grey,7,M
2000,Unprovoked,SOUTH AFRICA,15,False,Water Activity,unknown,7,M
2000,Unprovoked,SOUTH AFRICA,18,False,Water Activity,unknown,7,M
2000,Unprovoked,TONGA,69,False,Unknown,grey,7,M
2000,Unprovoked,USA,13,False,Unknown,unknown,7,M
2000,Unprovoked,USA,41,False,Unknown,unknown,7,M
2000,Unprovoked,USA,5,False,Unknown,lemon,7,M
2000,Unprovoked,USA,12,False,Unknown,tiger,7,F
2000,Unprovoked,USA,20,False,Unknown,unknown,7,F
2000,Unprovoked,USA,55,False,Unknown,nurse,7,F
2000,Unprovoked,USA,13,False,Unknown,unknown,7,F
2000,Unprovoked,USA,19,False,Other,blacktip,7,F
2000,Unprovoked,USA,52,False,Other,unknown,6,M
2000,Unprovoked,USA,17,False,Water Activity,blacktip,6,M
2000,Unprovoked,USA,55,False,Water Activity,bull,6,M
2000,Unprovoked,USA,44,False,Unknown,bull,6,M
2000,Unprovoked,USA,13,False,Water Activity,unknown,6,M
2000,Unprovoked,PAPUA NEW GUINEA,9,False,Other,unknown,5,M
2000,Unprovoked,USA,34,False,Unknown,unknown,4,M
2000,Unprovoked,AUSTRALIA,26,False,Water Activity,unknown,3,M
2000,Unprovoked,USA,14,False,Unknown,unknown,3,F
2000,Unprovoked,USA,37,False,Water Activity,unknown,3,M
2000,Unprovoked,NEW CALEDONIA,35,True,Fishing,tiger,3,M
2000,Unprovoked,USA,39,False,Fishing,mako,3,M
2000,Unprovoked,USA,27,False,Unknown,unknown,2,M
2000,Unprovoked,NEW ZEALAND,12,False,Water Activity,unknown,2,M
2000,Unprovoked,AUSTRALIA,26,False,Water Activity,unknown,2,M
2000,Unprovoked,THAILAND,35,True,Water Activity,unknown,1,M
1999,Unprovoked,NEW ZEALAND,15,False,Water Activity,unknown,12,M
1999,Unprovoked,NEW ZEALAND,13,False,Water Activity,unknown,12,F
1999,Unprovoked,NEW ZEALAND,12,False,Unknown,unknown,12,F
1999,Unprovoked,BRAZIL,18,False,Water Activity,white,12,M
1999,Invalid,BRAZIL,39,False,Fishing,blacktip,12,M
1999,Unprovoked,USA,35,False,Water Activity,unknown,12,M
1999,Unprovoked,USA,19,False,Water Activity,unknown,11,M
1999,Unprovoked,USA,51,False,Water Activity,tiger,11,F
1999,Unprovoked,SOUTH AFRICA,35,False,Water Activity,white,11,M
1999,Unprovoked,BRAZIL,39,False,Unknown,unknown,11,M
1999,Unprovoked,MARSHALL ISLANDS,12,False,Water Activity,grey,11,M
1999,Unprovoked,USA,45,False,Unknown,unknown,10,M
1999,Unprovoked,USA,13,False,Unknown,unknown,10,M
1999,Unprovoked,USA,16,False,Unknown,tiger,10,M
1999,Unprovoked,USA,22,False,Unknown,unknown,9,M
1999,Unprovoked,USA,61,False,Unknown,unknown,9,F
1999,Unprovoked,USA,10,False,Unknown,unknown,9,F
1999,Unprovoked,USA,13,False,Water Activity,unknown,9,M
1999,Provoked,USA,7,False,Unknown,unknown,9,M
1999,Unprovoked,USA,39,False,Unknown,unknown,9,M
1999,Unprovoked,USA,28,False,Water Activity,unknown,8,M
1999,Unprovoked,MARSHALL ISLANDS,23,False,Fishing,unknown,8,M
1999,Unprovoked,USA,17,False,Water Activity,unknown,8,M
1999,Unprovoked,USA,10,False,Unknown,unknown,8,M
1999,Unprovoked,USA,62,False,Unknown,unknown,8,M
1999,Unprovoked,BAHAMAS,35,False,Unknown,bull,8,M
1999,Unprovoked,SOUTH AFRICA,42,False,Water Activity,white,7,M
1999,Unprovoked,USA,43,False,Unknown,bull,7,M
1999,Unprovoked,USA,43,False,Water Activity,tiger,7,M
1999,Unprovoked,SOUTH AFRICA,14,True,Unknown,white,7,M
1999,Unprovoked,USA,30,False,Unknown,blacktip,7,F
1999,Unprovoked,SOUTH AFRICA,29,False,Water Activity,white,7,M
1999,Unprovoked,USA,20,False,Unknown,unknown,6,M
1999,Unprovoked,USA,21,False,Water Activity,unknown,6,M
1999,Unprovoked,USA,41,False,Water Activity,unknown,6,M
1999,Unprovoked,USA,5,False,Unknown,blacktip,6,M
1999,Unprovoked,AUSTRALIA,22,True,Unknown,white,5,M
1999,Unprovoked,BRAZIL,21,False,Water Activity,tiger,5,M
1999,Unprovoked,MAURITIUS,41,False,Water Activity,grey,4,F
1999,Unprovoked,REUNION,52,True,Unknown,bull,4,M
1999,Unprovoked,USA,14,False,Water Activity,unknown,4,M
1999,Unprovoked,USA,29,True,Unknown,unknown,3,F
1999,Provoked,NEW ZEALAND,28,False,Fishing,mako,3,M
1999,Unprovoked,USA,18,False,Unknown,unknown,3,M
1999,Unprovoked,USA,29,False,Unknown,unknown,3,F
1999,Unprovoked,AUSTRALIA,35,False,Water Activity,tiger,2,M
1999,Unprovoked,USA,25,False,Water Activity,unknown,2,M
1999,Unprovoked,MAURITIUS,47,False,Fishing,bull,1,M
1999,Invalid,AUSTRALIA,37,False,Fishing,unknown,1,F
1999,Unprovoked,SOUTH AFRICA,30,False,Fishing,white,6,M
1998,Provoked,USA,19,False,Water Activity,unknown,12,M
1998,Unprovoked,AUSTRALIA,21,False,Other,unknown,12,F
1998,Unprovoked,SOUTH AFRICA,18,False,Water Activity,white,12,M
1998,Unprovoked,SOUTH AFRICA,14,False,Unknown,unknown,12,M
1998,Unprovoked,AUSTRALIA,21,False,Water Activity,unknown,12,F
1998,Unprovoked,USA,9,True,Water Activity,tiger,11,M
1998,Unprovoked,USA,14,False,Water Activity,unknown,11,M
1998,Unprovoked,USA,13,False,Unknown,unknown,11,M
1998,Unprovoked,USA,32,False,Water Activity,white,11,M
1998,Provoked,JAPAN,52,False,Unknown,unknown,11,M
1998,Unprovoked,BRAZIL,22,True,Water Activity,white,11,M
1998,Unprovoked,USA,17,False,Water Activity,unknown,10,F
1998,Unprovoked,SOUTH AFRICA,30,False,Water Activity,unknown,10,M
1998,Unprovoked,BRAZIL,17,False,Water Activity,unknown,10,M
1998,Unprovoked,USA,28,False,Unknown,unknown,10,M
1998,Unprovoked,USA,6,False,Water Activity,unknown,9,M
1998,Unprovoked,USA,18,False,Water Activity,unknown,9,M
1998,Unprovoked,USA,28,False,Water Activity,unknown,9,M
1998,Provoked,SENEGAL,25,False,Fishing,unknown,9,M
1998,Unprovoked,USA,26,False,Water Activity,unknown,8,M
1998,Unprovoked,USA,16,False,Unknown,white,8,M
1998,Unprovoked,BAHAMAS,28,False,Fishing,unknown,8,M
1998,Unprovoked,USA,11,False,Unknown,unknown,8,M
1998,Unprovoked,SOUTH AFRICA,19,False,Unknown,white,8,M
1998,Unprovoked,SOUTH AFRICA,24,False,Fishing,white,8,M
1998,Unprovoked,USA,13,False,Water Activity,unknown,7,M
1998,Unprovoked,SOUTH AFRICA,47,False,Unknown,unknown,7,M
1998,Unprovoked,SOUTH AFRICA,16,False,Water Activity,unknown,7,M
1998,Unprovoked,SOUTH AFRICA,10,False,Water Activity,unknown,7,M
1998,Unprovoked,AUSTRALIA,26,True,Unknown,white,6,M
1998,Unprovoked,SOUTH AFRICA,20,True,Unknown,white,6,M
1998,Unprovoked,USA,18,False,Water Activity,unknown,6,M
1998,Unprovoked,SOUTH AFRICA,17,False,Water Activity,unknown,5,M
1998,Unprovoked,SOUTH AFRICA,15,False,Unknown,white,5,M
1998,Unprovoked,SOUTH AFRICA,16,False,Unknown,unknown,5,M
1998,Unprovoked,USA,40,False,Water Activity,lemon,5,M
1998,Unprovoked,USA,14,False,Water Activity,blacktip,5,F
1998,Unprovoked,USA,24,False,Unknown,unknown,5,M
1998,Unprovoked,SOUTH AFRICA,22,False,Unknown,white,5,M
1998,Unprovoked,MOZAMBIQUE,35,True,Unknown,unknown,4,F
1998,Unprovoked,USA,50,False,Unknown,white,4,M
1998,Provoked,USA,16,False,Unknown,nurse,4,M
1998,Unprovoked,USA,40,False,Water Activity,unknown,3,M
1998,Unprovoked,SOUTH AFRICA,33,False,Unknown,white,3,M
1998,Unprovoked,USA,32,False,Unknown,unknown,3,M
1998,Invalid,AUSTRALIA,31,True,Fishing,unknown,1,M
1998,Unprovoked,SOUTH AFRICA,21,False,Water Activity,unknown,1,M
1998,Unprovoked,MOZAMBIQUE,23,False,Water Activity,unknown,1,M
1998,Unprovoked,SOUTH AFRICA,28,True,Water Activity,unknown,6,M
1997,Unprovoked,SOUTH AFRICA,39,True,Fishing,white,12,M
1997,Invalid,USA,29,False,Unknown,unknown,12,F
1997,Unprovoked,USA,8,False,Water Activity,unknown,12,M
1997,Unprovoked,AUSTRALIA,42,False,Unknown,white,11,M
1997,Unprovoked,USA,32,False,Water Activity,unknown,11,M
1997,Invalid,AUSTRALIA,21,True,Unknown,unknown,11,M
1997,Unprovoked,AUSTRALIA,51,False,Unknown,white,10,M
1997,Unprovoked,USA,19,False,Unknown,tiger,10,M
1997,Unprovoked,USA,23,False,Water Activity,blacktip,10,M
1997,Unprovoked,USA,12,False,Water Activity,unknown,10,M
1997,Unprovoked,USA,14,False,Water Activity,unknown,10,F
1997,Unprovoked,BRAZIL,20,True,Water Activity,unknown,9,M
1997,Unprovoked,USA,12,False,Water Activity,unknown,9,M
1997,Unprovoked,USA,20,False,Water Activity,unknown,9,M
1997,Unprovoked,USA,18,False,Water Activity,unknown,8,M
1997,Unprovoked,USA,22,False,Unknown,unknown,8,M
1997,Unprovoked,USA,29,False,Unknown,white,8,M
1997,Invalid,MEXICO,28,True,Unknown,unknown,8,M
1997,Unprovoked,MEXICO,33,True,Unknown,tiger,8,M
1997,Unprovoked,USA,12,False,Unknown,unknown,8,F
1997,Unprovoked,EGYPT,17,False,Fishing,unknown,8,M
1997,Unprovoked,EGYPT,16,True,Fishing,white,8,M
1997,Unprovoked,USA,17,False,Unknown,unknown,8,M
1997,Unprovoked,USA,10,False,Unknown,unknown,8,F
1997,Unprovoked,USA,17,False,Unknown,unknown,8,M
1997,Unprovoked,USA,19,False,Unknown,unknown,8,M
1997,Unprovoked,AUSTRALIA,19,False,Water Activity,unknown,7,M
1997,Unprovoked,SOUTH AFRICA,25,True,Water Activity,white,7,M
1997,Unprovoked,USA,50,False,Other,blacktip,7,M
1997,Unprovoked,OKINAWA,55,True,Unknown,white,7,M
1997,Unprovoked,FIJI,47,False,Water Activity,tiger,6,F
1997,Unprovoked,USA,18,False,Water Activity,unknown,6,M
1997,Unprovoked,USA,33,False,Unknown,unknown,6,M
1997,Unprovoked,USA,35,False,Fishing,unknown,5,M
1997,Unprovoked,USA,34,False,Water Activity,unknown,5,M
1997,Unprovoked,USA,12,False,Water Activity,unknown,5,M
1997,Unprovoked,BAHAMAS,54,False,Fishing,unknown,5,M
1997,Unprovoked,BRAZIL,22,False,Unknown,white,4,M
1997,Unprovoked,AUSTRALIA,21,False,Water Activity,unknown,2,F
1997,Unprovoked,AUSTRALIA,30,False,Unknown,tiger,2,M
1997,Boat,AUSTRALIA,49,False,Unknown,unknown,2,F
1997,Unprovoked,AUSTRALIA,27,False,Water Activity,unknown,1,M
1997,Unprovoked,AUSTRALIA,41,True,Unknown,tiger,1,M
1996,Unprovoked,USA,45,False,Water Activity,white,11,M
1996,Unprovoked,USA,26,False,Water Activity,unknown,11,M
1996,Unprovoked,USA,22,False,Water Activity,white,10,M
1996,Unprovoked,USA,21,False,Water Activity,unknown,10,M
1996,Unprovoked,USA,31,False,Water Activity,white,10,M
1996,Unprovoked,USA,14,False,Water Activity,unknown,9,M
1996,Unprovoked,NEW ZEALAND,23,False,Unknown,white,9,M
1996,Unprovoked,USA,19,False,Unknown,unknown,9,M
1996,Unprovoked,USA,5,False,Other,unknown,9,M
1996,Unprovoked,USA,28,False,Unknown,unknown,9,M
1996,Invalid,USA,28,False,Unknown,unknown,9,F
1996,Provoked,SOUTH AFRICA,29,False,Fishing,white,9,M
1996,Unprovoked,USA,19,False,Unknown,tiger,8,M
1996,Unprovoked,USA,36,False,Unknown,white,8,M
1996,Unprovoked,USA,21,False,Unknown,hammerhead,8,M
1996,Unprovoked,USA,8,False,Other,unknown,7,F
1996,Unprovoked,OKINAWA,52,True,Water Activity,white,7,M
1996,Unprovoked,USA,46,False,Water Activity,unknown,7,M
1996,Unprovoked,USA,9,False,Water Activity,unknown,7,M
1996,Unprovoked,USA,18,False,Unknown,unknown,7,M
1996,Unprovoked,USA,63,False,Other,unknown,7,F
1996,Unprovoked,BAHAMAS,24,False,Water Activity,unknown,7,M
1996,Unprovoked,USA,24,False,Unknown,unknown,6,F
1996,Unprovoked,SOUTH AFRICA,17,False,Water Activity,white,5,M
1996,Invalid,AUSTRALIA,45,True,Unknown,white,5,M
1996,Unprovoked,USA,22,False,Water Activity,unknown,5,M
1996,Unprovoked,SOUTH KOREA,33,True,Unknown,unknown,5,M
1996,Unprovoked,USA,27,False,Water Activity,blacktip,5,M
1996,Unprovoked,AUSTRALIA,11,False,Water Activity,unknown,4,M
1996,Unprovoked,AUSTRALIA,16,False,Water Activity,unknown,4,F
1996,Unprovoked,AUSTRALIA,47,False,Unknown,tiger,3,F
1996,Unprovoked,AUSTRALIA,7,False,Unknown,unknown,3,M
1996,Unprovoked,AUSTRALIA,24,False,Unknown,unknown,2,M
1996,Provoked,USA,32,False,Unknown,nurse,2,F
1996,Unprovoked,AUSTRALIA,7,False,Water Activity,unknown,2,M
1996,Provoked,USA,33,False,Unknown,nurse,1,M
1996,Unprovoked,AUSTRALIA,13,False,Water Activity,unknown,1,F
1996,Unprovoked,USA,53,False,Unknown,tiger,1,M
1996,Unprovoked,REUNION,25,True,Water Activity,tiger,1,M
1995,Unprovoked,NEW ZEALAND,22,False,Unknown,white,11,M
1995,Unprovoked,USA,13,False,Unknown,unknown,10,M
1995,Unprovoked,USA,17,False,Water Activity,unknown,10,M
1995,Unprovoked,AUSTRALIA,15,False,Unknown,unknown,10,F
1995,Unprovoked,USA,39,False,Water Activity,unknown,10,M
1995,Unprovoked,USA,14,False,Water Activity,unknown,9,M
1995,Unprovoked,USA,17,False,Water Activity,unknown,9,M
1995,Unprovoked,USA,25,False,Unknown,white,9,M
1995,Unprovoked,USA,19,False,Water Activity,unknown,9,M
1995,Unprovoked,USA,19,False,Water Activity,unknown,9,F
1995,Unprovoked,USA,25,True,Unknown,bull,9,M
1995,Unprovoked,AUSTRALIA,29,True,Unknown,white,9,M
1995,Unprovoked,USA,32,False,Unknown,white,9,M
1995,Invalid,USA,9,False,Water Activity,unknown,9,M
1995,Unprovoked,USA,19,False,Water Activity,unknown,8,M
1995,Unprovoked,USA,44,False,Unknown,unknown,8,M
1995,Unprovoked,USA,16,False,Water Activity,unknown,8,M
1995,Unprovoked,USA,18,False,Water Activity,unknown,8,M
1995,Unprovoked,USA,16,False,Water Activity,unknown,8,M
1995,Unprovoked,USA,23,False,Unknown,unknown,8,M
1995,Unprovoked,USA,19,False,Water Activity,unknown,8,M
1995,Unprovoked,TONGA,18,False,Fishing,unknown,8,M
1995,Unprovoked,USA,20,False,Unknown,unknown,8,M
1995,Invalid,USA,15,True,Water Activity,tiger,8,M
1995,Unprovoked,USA,20,False,Water Activity,unknown,8,M
1995,Unprovoked,USA,14,False,Unknown,blacktip,8,F
1995,Unprovoked,USA,12,False,Unknown,unknown,8,M
1995,Unprovoked,USA,18,False,Water Activity,unknown,7,M
1995,Unprovoked,USA,18,False,Other,unknown,7,M
1995,Unprovoked,USA,12,False,Unknown,unknown,7,M
1995,Unprovoked,USA,7,False,Water Activity,unknown,7,F
1995,Unprovoked,USA,47,False,Unknown,unknown,7,M
1995,Unprovoked,BRAZIL,18,True,Water Activity,unknown,7,M
1984,Unprovoked,SOUTH AFRICA,14,False,Water Activity,unknown,11,M
1995,Unprovoked,USA,34,False,Water Activity,unknown,7,M
1995,Provoked,USA,32,False,Fishing,blacktip,7,F
1995,Unprovoked,USA,31,False,Unknown,white,6,M
1995,Unprovoked,USA,13,False,Unknown,unknown,6,M
1995,Unprovoked,USA,45,False,Water Activity,unknown,6,M
1995,Unprovoked,USA,10,False,Water Activity,unknown,6,F
1995,Unprovoked,USA,38,False,Water Activity,tiger,6,M
1995,Unprovoked,HONG KONG,45,True,Water Activity,tiger,6,F
1995,Unprovoked,HONG KONG,29,True,Water Activity,unknown,6,M
1995,Unprovoked,USA,15,False,Water Activity,bull,5,M
1995,Unprovoked,FIJI,69,True,Unknown,unknown,5,M
1995,Unprovoked,SOUTH KOREA,44,True,Unknown,unknown,5,F
1995,Invalid,USA,12,False,Unknown,blue,4,M
1995,Unprovoked,USA,20,False,Unknown,unknown,4,M
1995,Unprovoked,JAPAN,47,True,Unknown,white,4,M
1995,Unprovoked,AUSTRALIA,35,False,Water Activity,unknown,3,M
1995,Unprovoked,SOUTH AFRICA,22,False,Water Activity,unknown,2,M
1995,Unprovoked,SOUTH AFRICA,14,True,Water Activity,tiger,1,M
1995,Unprovoked,BRAZIL,17,False,Water Activity,unknown,1,M
1995,Invalid,SOUTH AFRICA,33,False,Water Activity,unknown,6,M
1994,Unprovoked,SOUTH AFRICA,26,False,Unknown,white,12,M
1994,Invalid,AUSTRALIA,44,False,Unknown,unknown,12,M
1994,Unprovoked,USA,42,True,Unknown,white,12,M
1994,Unprovoked,USA,34,False,Unknown,unknown,11,F
1994,Provoked,USA,9,False,Unknown,unknown,10,F
1994,Unprovoked,USA,16,False,Water Activity,unknown,10,M
1994,Unprovoked,USA,30,False,Water Activity,unknown,9,F
1994,Unprovoked,USA,43,False,Water Activity,white,9,M
1994,Unprovoked,USA,12,False,Unknown,unknown,9,F
1994,Unprovoked,BRAZIL,15,False,Water Activity,unknown,7,M
1994,Unprovoked,REUNION,24,True,Unknown,bull,7,M
1994,Unprovoked,SOUTH AFRICA,22,True,Water Activity,white,7,M
1994,Unprovoked,SOUTH AFRICA,31,False,Water Activity,white,7,M
1994,Unprovoked,USA,15,False,Water Activity,unknown,7,M
1994,Unprovoked,BAHAMAS,30,False,Fishing,unknown,6,M
1994,Unprovoked,USA,24,False,Water Activity,unknown,5,M
1994,Unprovoked,USA,28,False,Water Activity,unknown,5,M
1994,Unprovoked,USA,35,False,Fishing,unknown,5,M
1994,Unprovoked,USA,36,False,Unknown,unknown,5,F
1994,Unprovoked,USA,26,False,Unknown,unknown,5,M
1994,Unprovoked,USA,22,False,Water Activity,unknown,5,M
1994,Invalid,USA,25,True,Unknown,blue,4,F
1994,Unprovoked,USA,71,False,Unknown,unknown,4,M
1994,Unprovoked,CHILE,19,False,Unknown,white,3,F
1994,Provoked,USA,33,False,Unknown,lemon,3,M
1994,Unprovoked,BRAZIL,25,False,Water Activity,unknown,3,M
1994,Unprovoked,USA,23,False,Water Activity,unknown,2,M
1994,Unprovoked,SOUTH AFRICA,15,False,Water Activity,white,2,M
1994,Unprovoked,SOUTH AFRICA,44,False,Unknown,unknown,1,M
1994,Unprovoked,AUSTRALIA,23,False,Unknown,unknown,1,M
1994,Unprovoked,SOUTH AFRICA,33,False,Unknown,unknown,1,M
1993,Unprovoked,USA,30,False,Water Activity,unknown,11,M
1993,Unprovoked,AUSTRALIA,27,True,Unknown,tiger,11,M
1993,Unprovoked,USA,26,False,Water Activity,white,10,M
1993,Unprovoked,USA,26,False,Water Activity,bull,10,F
1993,Boat,USA,34,False,Boating,white,10,F
1993,Unprovoked,SOMALIA,21,True,Water Activity,unknown,9,M
1993,Unprovoked,SOUTH AFRICA,36,False,Fishing,white,9,M
1993,Unprovoked,EL SALVADOR,17,True,Water Activity,unknown,9,M
1993,Unprovoked,USA,19,False,Unknown,unknown,9,M
1993,Unprovoked,USA,16,False,Unknown,unknown,9,M
1993,Unprovoked,SPAIN,69,False,Water Activity,unknown,9,M
1993,Unprovoked,BAHAMAS,51,False,Fishing,blacktip,8,M
1993,Unprovoked,USA,19,False,Unknown,bull,8,F
1993,Unprovoked,USA,39,False,Unknown,white,8,M
1993,Unprovoked,SOUTH AFRICA,28,False,Water Activity,white,7,M
1993,Unprovoked,USA,12,False,Unknown,unknown,7,F
1993,Unprovoked,REUNION,16,False,Unknown,unknown,6,M
1993,Unprovoked,HONG KONG,61,True,Water Activity,unknown,6,M
1993,Unprovoked,MEXICO,42,True,Unknown,unknown,6,F
1993,Unprovoked,USA,22,False,Unknown,tiger,6,M
1993,Unprovoked,AUSTRALIA,31,True,Unknown,white,6,M
1993,Unprovoked,AUSTRALIA,34,True,Unknown,white,6,F
1993,Unprovoked,HONG KONG,42,True,Water Activity,unknown,6,M
1993,Invalid,AUSTRALIA,32,False,Fishing,unknown,4,M
1993,Unprovoked,USA,25,False,Unknown,unknown,3,M
1993,Unprovoked,USA,35,False,Unknown,tiger,3,M
1993,Unprovoked,USA,55,False,Unknown,white,3,M
1993,Provoked,AUSTRALIA,69,False,Fishing,unknown,2,M
1993,Unprovoked,BRAZIL,15,False,Unknown,unknown,1,M
1993,Unprovoked,AUSTRALIA,21,False,Fishing,unknown,1,M
1993,Unprovoked,USA,29,False,Water Activity,white,1,M
1992,Unprovoked,USA,10,False,Unknown,tiger,12,M
1992,Unprovoked,USA,30,False,Unknown,tiger,12,M
1992,Unprovoked,USA,31,False,Unknown,mako,11,M
1992,Unprovoked,USA,19,False,Water Activity,blacktip,11,M
1992,Unprovoked,USA,24,False,Water Activity,unknown,11,M
1992,Boat,USA,46,False,Boating,white,11,M
1992,Unprovoked,FIJI,30,False,Unknown,hammerhead,11,M
1992,Unprovoked,USA,40,False,Unknown,unknown,11,M
1992,Unprovoked,USA,17,False,Water Activity,unknown,11,M
1992,Unprovoked,USA,18,True,Unknown,tiger,11,M
1992,Unprovoked,USA,40,False,Unknown,white,10,M
