Year,Type,Country,Sex ,Age,Fatal (Y/N)
1992.0,Unprovoked,SOUTH AFRICA,M,35,N
1992.0,Unprovoked,USA,F,36,N
1992.0,Unprovoked,AUSTRALIA,M,17,N
1992.0,Unprovoked,JAPAN,M,41,Y
1992.0,Unprovoked,USA,M,21,N
1992.0,Invalid,AUSTRALIA,M,19,N
1992.0,Unprovoked,AUSTRALIA,M,19,N
1992.0,Unprovoked,SOUTH AFRICA,M,19,N
1992.0,Unprovoked,SOUTH AFRICA,M,36,N
1992.0,Unprovoked,FIJI,M,33,Y
1991.0,Unprovoked,USA,M,25,N
1991.0,Unprovoked,USA,F,41,Y
1991.0,Unprovoked,AUSTRALIA,M,14,N
1991.0,Unprovoked,USA,M,21,N
1991.0,Unprovoked,USA,M,32,N
1991.0,Invalid,BAHAMAS,M,32,Y
1991.0,Unprovoked,AUSTRALIA,M,19,Y
1991.0,Provoked,AUSTRALIA,M,36,N
1991.0,Unprovoked,USA,M,23,N
1991.0,Unprovoked,USA,F,10,N
1991.0,Boat,ITALY,F,40,N
1991.0,Unprovoked,USA,M,39,N
1991.0,Unprovoked,USA,M,42,N
1991.0,Unprovoked,USA,M,22,N
1991.0,Unprovoked,REUNION,M,30,N
1991.0,Unprovoked,USA,M,32,N
1991.0,Unprovoked,USA,M,13,N
1991.0,Unprovoked,HONG KONG,M,22,Y
1991.0,Unprovoked,USA,M,18,N
1991.0,Unprovoked,USA,M,31,N
1991.0,Unprovoked,HONG KONG,F,65,Y
1991.0,Unprovoked,USA,M,23,N
1991.0,Unprovoked,USA,M,22,N
1991.0,Unprovoked,AUSTRALIA,M,18,N
1991.0,Unprovoked,USA,M,38,N
1991.0,Unprovoked,SOUTH AFRICA,M,20,N
1991.0,Unprovoked,AUSTRALIA,M,35,N
1991.0,Unprovoked,AUSTRALIA,M,22,N
1990.0,Unprovoked,AUSTRALIA,M,26,N
1990.0,Unprovoked,USA,M,24,N
1990.0,Unprovoked,USA,M,50,N
1990.0,Unprovoked,USA,M,18,N
1990.0,Unprovoked,AUSTRALIA,M,26,N
1990.0,Unprovoked,USA,M,25,N
1990.0,Unprovoked,USA,M,43,N
1990.0,Unprovoked,USA,M,19,N
1990.0,Unprovoked,SOUTH AFRICA,M,26,N
1990.0,Unprovoked,USA,M,49,N
1990.0,Boat,USA,M,44,N
1990.0,Invalid,USA,M,30,Y
1990.0,Unprovoked,USA,M,22,N
1990.0,Unprovoked,USA,M,18,N
1990.0,Unprovoked,USA,F,53,N
1990.0,Unprovoked,USA,M,17,N
1990.0,Unprovoked,SOUTH AFRICA,F,21,Y
1990.0,Unprovoked,BAHAMAS,M,38,N
1990.0,Unprovoked,AUSTRALIA,F,30s,N
1990.0,Unprovoked,AUSTRALIA,M,30s,N
1990.0,Unprovoked,SOUTH AFRICA,M,22,N
1990.0,Unprovoked,SOUTH AFRICA,M,23,N
1990.0,Unprovoked,AUSTRALIA,M,31,N
1990.0,Unprovoked,AUSTRALIA,M,37,Y
1990.0,Unprovoked,AUSTRALIA,M,29,N
1990.0,Unprovoked,FIJI,M,30,N
1990.0,Unprovoked,USA,M,33,N
1990.0,Unprovoked,USA,M,17,UNKNOWN
1989.0,Unprovoked,AUSTRALIA,M,17,UNKNOWN
1989.0,Invalid,AUSTRALIA,M,27,Y
1989.0,Unprovoked,AUSTRALIA,M,32,N
1989.0,Unprovoked,SOUTH AFRICA,M,29,Y
1989.0,Unprovoked,AUSTRALIA,M,10,N
1989.0,Unprovoked,AUSTRALIA,F,31,N
1989.0,Unprovoked,AUSTRALIA,M,17,N
1989.0,Unprovoked,USA,M,12,N
1989.0,Invalid,USA,M,49,Y
1989.0,Unprovoked,SOUTH AFRICA,M,29,N
1989.0,Provoked,USA,M,51,N
1989.0,Unprovoked,USA,M,38,N
1989.0,Unprovoked,USA,M,31,N
1989.0,Provoked,USA,M,46,N
1989.0,Provoked,AUSTRALIA,M,30,N
1989.0,Unprovoked,USA,M,21,N
1989.0,Unprovoked,SOUTH AFRICA,M,21,N
1989.0,Unprovoked,AUSTRALIA,M,17,N
1989.0,Unprovoked,BAHAMAS,F,31,N
1989.0,Provoked,AUSTRALIA,M,41,N
1989.0,Unprovoked,SOUTH AFRICA,M,34,N
1989.0,Unprovoked,USA,M,16,N
1989.0,Unprovoked,USA,F,9,N
1989.0,Unprovoked,USA,M,45,N
1989.0,Unprovoked,SOUTH AFRICA,M,16,N
1989.0,Unprovoked,SOUTH AFRICA,M,28,N
1989.0,Unprovoked,USA,M,19,N
1989.0,Unprovoked,AUSTRALIA,M,27,Y
1989.0,Unprovoked,SOUTH AFRICA,M,26,N
1989.0,Unprovoked,ITALY,M,47,Y
1989.0,Invalid,USA,M,24,Y
1989.0,Unprovoked,USA,F,24,Y
1989.0,Unprovoked,USA,M,10,N
1989.0,Unprovoked,SOUTH AFRICA,M,19,N
1989.0,Unprovoked,AUSTRALIA,M,17,N
1988.0,Sea Disaster,AUSTRALIA,M,17,Y
1988.0,Sea Disaster,AUSTRALIA,M,62,Y
1988.0,Unprovoked,USA,M,21,N
1988.0,Unprovoked,AUSTRALIA,M,38,N
1988.0,Unprovoked,USA,M,15,N
1988.0,Unprovoked,USA,M,30,N
1988.0,Unprovoked,USA,M,23,N
1988.0,Unprovoked,AUSTRALIA,M,15,N
1988.0,Unprovoked,USA,F,23,N
1988.0,Unprovoked,USA,M,21,N
1988.0,Unprovoked,USA,M,38,Y
1988.0,Unprovoked,ITALY,M,16,N
1988.0,Unprovoked,USA,M,27,N
1988.0,Unprovoked,BAHAMAS,M,28,N
1988.0,Unprovoked,BAHAMAS,M,35,N
1988.0,Unprovoked,USA,F,15,N
1988.0,Unprovoked,USA,M,37,N
1988.0,Unprovoked,SOUTH AFRICA,M,36,N
1988.0,Unprovoked,USA,M,42,N
1988.0,Unprovoked,USA,M,37,N
1988.0,Unprovoked,USA,M,12,N
1988.0,Unprovoked,USA,M,25,N
1988.0,Unprovoked,SOUTH KOREA,F,38,Y
1988.0,Unprovoked,USA,M,31,N
1988.0,Unprovoked,USA,M,29,N
1988.0,Unprovoked,USA,M,24,N
1988.0,Unprovoked,USA,M,14,N
1988.0,Unprovoked,USA,F,30,N
1988.0,Unprovoked,SOUTH AFRICA,M,17,N
1988.0,Unprovoked,SOUTH AFRICA,M,20,N
1988.0,Unprovoked,SOUTH AFRICA,F,15,N
1988.0,Unprovoked,Fiji,M,22,N
1988.0,Invalid,SOUTH AFRICA,M,22,N
1988.0,Provoked,SOUTH AFRICA,M,33,N
1988.0,Unprovoked,AUSTRALIA,M,12,N
1987.0,Unprovoked,USA,M,16,N
1987.0,Invalid,AUSTRALIA,F,16 to 18,Y
1987.0,Unprovoked,USA,M,15,N
1987.0,Unprovoked,USA,M,20,N
1987.0,Invalid,SOUTH AFRICA,M,14,N
1987.0,Unprovoked,SOUTH AFRICA,M,21,N
1987.0,Unprovoked,AUSTRALIA,M,47,Y
1987.0,Unprovoked,SOUTH AFRICA,M,24,N
1987.0,Unprovoked,USA,M,12,N
1987.0,Unprovoked,USA,M,40,N
1987.0,Unprovoked,USA,M,27,N
1987.0,Unprovoked,USA,F,32,N
1987.0,Unprovoked,USA,F,16,N
1987.0,Unprovoked,BAHAMAS,M,35,N
1987.0,Unprovoked,USA,M,12,N
1987.0,Provoked,AUSTRALIA,M,34,N
1987.0,Unprovoked,USA,F,16,N
1987.0,Unprovoked,VANUATU,M,8,Y
1987.0,Unprovoked,AUSTRALIA,M,18,N
1987.0,Unprovoked,SOUTH AFRICA,M,30,N
1987.0,Unprovoked,AUSTRALIA,M,37,N
1986.0,Unprovoked,SOUTH AFRICA,M,21,Y
1986.0,Unprovoked,USA,M,40,N
1986.0,Unprovoked,BAHAMAS,M,37,N
1986.0,Unprovoked,USA,M,27,N
1986.0,Invalid,SOUTH AFRICA,M,22,N
1986.0,Unprovoked,USA,M,17,N
1986.0,Unprovoked,USA,M,26,N
1986.0,Unprovoked,USA,M,23,N
1986.0,Unprovoked,USA,F,6,N
1986.0,Unprovoked,SOUTH AFRICA,M,32,N
1986.0,Unprovoked,USA,M,28,N
1986.0,Invalid,SOUTH AFRICA,M,35,N
1986.0,Unprovoked,USA,M,8,N
1986.0,Unprovoked,SOUTH AFRICA,M,26,N
1986.0,Unprovoked,SOUTH AFRICA,M,26,N
1986.0,Unprovoked,SOUTH AFRICA,M,23,N
1986.0,Unprovoked,SOUTH AFRICA,M,21,N
1986.0,Unprovoked,SOUTH AFRICA,M,46,N
1986.0,Unprovoked,SOUTH AFRICA,M,29,N
1986.0,Unprovoked,AUSTRALIA,M,29,N
1986.0,Unprovoked,USA,M,22,N
1986.0,Unprovoked,USA,M,16,N
1985.0,Provoked,USA,M,24,N
1985.0,Unprovoked,SOUTH AFRICA,M,22,N
1985.0,Unprovoked,USA,M,46,N
1985.0,Unprovoked,USA,M,33,N
1985.0,Unprovoked,USA,M,24,N
1985.0,Invalid,SOUTH AFRICA,M,21,Y
1985.0,Invalid,USA,M,17,N
1985.0,Unprovoked,USA,M,87,N
1985.0,Invalid,USA,M,11,N
1985.0,Invalid,USA,M,67,Y
1985.0,Unprovoked,USA,F,13,N
1985.0,Unprovoked,USA,M,15,N
1985.0,Unprovoked,USA,F,10,N
1985.0,Unprovoked,ITALY,M,13,N
1985.0,Provoked,SOUTH AFRICA,M,39,N
1985.0,Unprovoked,USA,M,25,N
1985.0,Unprovoked,AUSTRALIA,F,33,Y
1985.0,Unprovoked,USA,M,29,N
1985.0,Unprovoked,USA,M,16,N
1985.0,Unprovoked,SOUTH AFRICA,M,15,N
1985.0,Unprovoked,SOUTH AFRICA,M,18,N
1985.0,Unprovoked,SOUTH AFRICA,M,34,N
1985.0,Provoked,SOUTH AFRICA,M,20,N
1984.0,Unprovoked,AUSTRALIA,M,16,Y
1984.0,Unprovoked,USA,M,13,N
1984.0,Provoked,USA,M,29,N
1984.0,Invalid,USA,M,22,Y
1984.0,Unprovoked,USA,F,23,N
1984.0,Invalid,USA,F,77,N
1984.0,Unprovoked,USA,M,15,N
1984.0,Unprovoked,USA,M,25,N
1984.0,Unprovoked,USA,M,17,N
1984.0,Unprovoked,USA,M,Elderly,N
1984.0,Unprovoked,USA,M,16,N
1984.0,Unprovoked,USA,M,28,Y
1984.0,Invalid,USA,F,31,Y
1984.0,Unprovoked,USA,F,13,N
1984.0,Unprovoked,USA,F,18,N
1984.0,Invalid,SOUTH AFRICA,M,21,Y
1984.0,Unprovoked,USA,M,30,N
1984.0,Unprovoked,SOUTH AFRICA,M,27,N
1984.0,Unprovoked,USA,F,13,N
1984.0,Unprovoked,VANUATU,M,20s,Y
1984.0,Unprovoked,SOUTH AFRICA,M,28,N
1984.0,Provoked,SOUTH AFRICA,M,33,N
1984.0,Unprovoked,AUSTRALIA,M,27,N
1984.0,Unprovoked,SOUTH AFRICA,M,14,N
1984.0,Unprovoked,SOUTH AFRICA,F,14,Y
1983.0,Invalid,GREECE,M,36,Y
1983.0,Unprovoked,USA,M,17,N
1983.0,Unprovoked,AUSTRALIA,M,48,N
1983.0,Unprovoked,SOUTH AFRICA,M,16,N
1983.0,Unprovoked,SOUTH AFRICA,M,47,N
1983.0,Unprovoked,USA,M,15,N
1983.0,Unprovoked,USA,M,16,N
1983.0,Unprovoked,USA,M,20,N
1983.0,Unprovoked,USA,M,15,N
1983.0,Unprovoked,SOUTH AFRICA,M,29,N
1983.0,Unprovoked,USA,F,14,N
1983.0,Provoked,USA,M,14,N
1983.0,Unprovoked,USA,F,22,N
1983.0,Sea Disaster,AUSTRALIA,F,21,Y
1983.0,Sea Disaster,AUSTRALIA,M,24,Y
1983.0,Sea Disaster,AUSTRALIA,M,28,N
1983.0,Unprovoked,USA,F,39,N
1983.0,Unprovoked,BAHAMAS,M,13,N
1983.0,Unprovoked,USA,M,42,N
1983.0,Unprovoked,BAHAMAS,M,15,Y
1983.0,Unprovoked,USA,M,21,N
1983.0,Unprovoked,BAHAMAS,M,30,N
1983.0,Unprovoked,USA,M,21,N
1983.0,Unprovoked,USA,M,15,N
1983.0,Unprovoked,USA,M,22,N
1983.0,Unprovoked,SOUTH AFRICA,M,27,N
1983.0,Unprovoked,USA,M,16,N
1983.0,Unprovoked,SOUTH AFRICA,M,17,N
1983.0,Unprovoked,SOUTH AFRICA,M,16,N
1983.0,Provoked,USA,M,43,N
1983.0,Unprovoked,SOUTH AFRICA,M,22,N
1983.0,Unprovoked,SOUTH AFRICA,M,32,N
1982.0,Unprovoked,USA,M,26,N
1982.0,Unprovoked,SOUTH AFRICA,M,16,N
1982.0,Unprovoked,SOUTH AFRICA,M,16,N
1982.0,Unprovoked,USA,M,20,N
1982.0,Unprovoked,USA,M,36,N
1982.0,Unprovoked,USA,M,28,N
1982.0,Invalid,USA,M,mid-20s,Y
1982.0,Invalid,USA,M,17,N
1982.0,Unprovoked,SOUTH AFRICA,F,18,N
1982.0,Invalid,SOUTH AFRICA,M,20,N
1982.0,Unprovoked,SOUTH AFRICA,M,38,N
1982.0,Unprovoked,USA,M,26,N
1982.0,Unprovoked,USA,M,17,N
1982.0,Invalid,USA,M,43,N
1982.0,Unprovoked,USA,F,19,N
1982.0,Unprovoked,SOUTH AFRICA,M,27,Y
1982.0,Unprovoked,USA,M,20,N
1982.0,Unprovoked,BAHAMAS,M,19,N
1982.0,Unprovoked,USA,F,8,N
1982.0,Invalid,USA,F,Ca. 33,Y
1982.0,Unprovoked,USA,M,16,N
1982.0,Unprovoked,AUSTRALIA,M,20,Y
1982.0,Unprovoked,AUSTRALIA,M,32,Y
1982.0,Unprovoked,USA,M,18,N
1982.0,Unprovoked,USA,F,75,Y
1982.0,Unprovoked,USA,M,29,Y
1982.0,Unprovoked,SOUTH AFRICA,M,20,N
1981.0,Unprovoked,USA,M,24,Y
1981.0,Unprovoked,USA,M,59,N
1981.0,Unprovoked,USA,M,19,N
1981.0,Unprovoked,USA,M,17,N
1981.0,Unprovoked,USA,M,24,N
1981.0,Unprovoked,USA,M,28,N
1981.0,Unprovoked,USA,M,26,Y
1981.0,Unprovoked,USA,M,25,N
1981.0,Unprovoked,USA,M,24,N
1981.0,Unprovoked,USA,M,15,N
1981.0,Provoked,USA,M,19,N
1981.0,Unprovoked,USA,F,19,Y
1981.0,Unprovoked,BAHAMAS,M,53,N
1981.0,Unprovoked,USA,F,16,N
1981.0,Unprovoked,SOUTH AFRICA,M,32,N
1981.0,Unprovoked,SOUTH KOREA,F,27,Y
1981.0,Unprovoked,SOUTH AFRICA,M,27,N
1981.0,Unprovoked,USA,M,32,N
1981.0,Unprovoked,SOUTH AFRICA,M,19,N
1981.0,Unprovoked,SOUTH AFRICA,M,24,N
1981.0,Unprovoked,USA,M,19,N
1981.0,Unprovoked,USA,M,24,N
1981.0,Unprovoked,SOUTH AFRICA,M,30,N
1981.0,Unprovoked,USA,M,15,N
1981.0,Unprovoked,USA,M,25,N
1981.0,Invalid,SOUTH AFRICA,M,23,Y
1981.0,Unprovoked,AUSTRALIA,M,27,N
1980.0,Unprovoked,SOUTH AFRICA,M,25,N
1980.0,Unprovoked,REUNION,M,22,N
1980.0,Unprovoked,BRAZIL,M,16,Y
1980.0,Unprovoked,USA,M,29,N
1980.0,Unprovoked,USA,M,19,N
1980.0,Unprovoked,MEXICO,M,22,Y
1980.0,Unprovoked,USA,F,10,N
1980.0,Unprovoked,USA,M,15,N
1980.0,Unprovoked,USA,F,22,N
1980.0,Provoked,USA,F,44,N
1980.0,Unprovoked,SOUTH AFRICA,M,22,N
1980.0,Unprovoked,MEXICO,F,13,N
1980.0,Unprovoked,SOUTH AFRICA,M,52,Y
1980.0,Provoked,SOUTH AFRICA,M,61,N
1980.0,Unprovoked,SOUTH AFRICA,M,24,N
1980.0,Unprovoked,KENYA,M,29,N
1980.0,Provoked,SOUTH AFRICA,M,29,N
1980.0,Unprovoked,SOUTH AFRICA,M,25,N
1980.0,Provoked,NORTH ATLANTIC OCEAN,M,34,N
1980.0,Invalid,SOUTH AFRICA,M,20,N
1980.0,Unprovoked,TONGA,M,20s,N
1979.0,Unprovoked,SOUTH AFRICA,M,18,N
1979.0,Invalid,PORTUGAL,M,19,Y
1979.0,Unprovoked,SOUTH CHINA SEA,M,32,N
1979.0,Unprovoked,USA,M,20,N
1979.0,Unprovoked,AUSTRALIA,M,18,N
1979.0,Unprovoked,HONG KONG,M,21,Y
1979.0,Unprovoked,HONG KONG,M,16,Y
1979.0,Unprovoked,USA,M,49,N
1979.0,Sea Disaster,USA,M,56,N
1979.0,Invalid,USA,M,36,Y
1979.0,Provoked,SOUTH AFRICA,M,25,N
1979.0,Unprovoked,USA,M,24,N
1979.0,Unprovoked,USA,M,8,N
1979.0,Unprovoked,USA,M,27,N
1979.0,Unprovoked,SOUTH AFRICA,M,19,N
1978.0,Unprovoked,AUSTRALIA,M, ,N
1978.0,Unprovoked,SOUTH AFRICA,M,23,Y
1978.0,Unprovoked,USA,M,17,N
1978.0,Unprovoked,SOUTH AFRICA,M,27,N
1978.0,Unprovoked,AUSTRALIA,M,34,N
1978.0,Unprovoked,USA,M,27,N
1978.0,Sea Disaster,USA,M,39,N
1978.0,Provoked,USA,M,27,N
1978.0,Unprovoked,USA,M,20,N
1978.0,Unprovoked,USA,M,17,N
1978.0,Unprovoked,MARSHALL ISLANDS,M,25,N
1978.0,Unprovoked,MARSHALL ISLANDS,M,23,N
1978.0,Unprovoked,SOUTH AFRICA,M,17,N
1977.0,Sea Disaster,USA,M,49,N
1977.0,Unprovoked,USA,M,27,N
1977.0,Unprovoked,SOUTH AFRICA,M,18,N
1977.0,Unprovoked,SOUTH AFRICA,M,25,N
1977.0,Unprovoked,AUSTRALIA,M,17,N
1977.0,Unprovoked,AUSTRALIA,M,25,Y
1977.0,Unprovoked,USA,M,20,N
1977.0,Invalid,USA,M,17,N
1977.0,Sea Disaster,USA,M,21,N
1977.0,Provoked,USA,M,27,N
1977.0,Unprovoked,USA,M,25,N
1977.0,Unprovoked,SOUTH AFRICA,M,31,N
1977.0,Sea Disaster,AUSTRALIA,M,32,N
1977.0,Sea Disaster,AUSTRALIA,M,74,Y
1977.0,Sea Disaster,AUSTRALIA,M,45,Y
1977.0,Unprovoked,AUSTRALIA,M,24,N
1976.0,Unprovoked,USA,M,29,N
1976.0,Unprovoked,SOUTH AFRICA,M,19,N
1976.0,Unprovoked,USA,M,19,N
1976.0,Invalid,SOUTH AFRICA,M,17,N
1976.0,Unprovoked,USA,M,25,N
1976.0,Unprovoked,SOUTH AFRICA,M,20,N
1976.0,Unprovoked,AUSTRALIA,M,27,N
1976.0,Unprovoked,USA,M,16,Y
1976.0,Unprovoked,USA,M,15,N
1976.0,Unprovoked,USA,M,23,N
1976.0,Unprovoked,USA,M,19,N
1976.0,Unprovoked,USA,M,24,N
1976.0,Unprovoked,USA,M,10,N
1976.0,Unprovoked,USA,M,18,Y
1976.0,Unprovoked,USA,M,23,N
1976.0,Unprovoked,USA,M,17,N
1976.0,Provoked,ITALY,M,46,N
1976.0,Unprovoked,USA,M,21 or 26,N
1976.0,Unprovoked,USA,M,25,N
1975.0,Unprovoked,USA,M,27,N
1975.0,Provoked,AUSTRALIA,M,35,N
1975.0,Unprovoked,AUSTRALIA,M,20,N
1975.0,Unprovoked,SOUTH AFRICA,M,33,N
1975.0,Unprovoked,USA,M,18,N
1975.0,Unprovoked,AUSTRALIA,M,20,N
1975.0,Unprovoked,SOUTH AFRICA,M,21,N
1975.0,Unprovoked,SOUTH AFRICA,M,19,N
1975.0,Unprovoked,USA,M,20,N
1975.0,Unprovoked,USA,M,44,N
1975.0,Unprovoked,HONG KONG,M,24,N
1975.0,Sea Disaster,USA,F,62,Y
1975.0,Unprovoked,AUSTRALIA,M,37,Y
1975.0,Unprovoked,USA,M,24,N
1975.0,Unprovoked,AUSTRALIA,M,21,N
1975.0,Unprovoked,USA,M,23,N
1975.0,Unprovoked,USA,M,34,N
1975.0,Unprovoked,USA,F,14,N
1975.0,Provoked,AUSTRALIA,M,29,N
1975.0,Unprovoked,USA,M,16,N
1975.0,Unprovoked,USA,M,18,N
1975.0,Unprovoked,USA,F,15,N
1975.0,Unprovoked,USA,M,27,N
1975.0,Unprovoked,USA,M,20,N
1975.0,Unprovoked,USA,M,17,N
1975.0,Unprovoked,USA,F,10,N
1975.0,Invalid,ITALY,M,37,N
1975.0,Unprovoked,USA,M,14,N
1975.0,Unprovoked,SOUTH AFRICA,M,16,N
1975.0,Unprovoked,AUSTRALIA,M,12,Y
1975.0,Unprovoked,AUSTRALIA,M,45,N
1975.0,Provoked,SOUTH AFRICA,M,12,N
1975.0,Unprovoked,AUSTRALIA,M,17,Y
1975.0,Unprovoked,BERMUDA,M,25,N
1974.0,Unprovoked,USA,M,24,N
1974.0,Unprovoked,USA,M,17,N
1974.0,Unprovoked,USA,M,29,N
1974.0,Unprovoked,ISRAEL,F,20,N
1974.0,Unprovoked,USA,M,41,N
1974.0,Unprovoked,USA,M,48,N
1974.0,Sea Disaster,AUSTRALIA,M,30,N
1974.0,Unprovoked,USA,M,24,N
1974.0,Unprovoked,HONG KONG,M,22,N
1974.0,Unprovoked,HONG KONG,M,19,N
1974.0,Unprovoked,HONG KONG,M,18,N
1974.0,Unprovoked,CROATIA,M,21,Y
1974.0,Unprovoked,USA,M,36,N
1974.0,Unprovoked,USA,M,17,Y
1974.0,Sea Disaster,USA,M,10,Y
1974.0,Unprovoked,USA,F,61,N
1974.0,Unprovoked,USA,M,45,N
1974.0,Unprovoked,SOUTH AFRICA,M,22,N
1974.0,Unprovoked,SOUTH AFRICA,M,19,N
1974.0,Unprovoked,USA,F,11,N
1974.0,Unprovoked,SOUTH AFRICA,M,17,N
1974.0,Unprovoked,SOUTH AFRICA,M,21,N
1974.0,Unprovoked,SOUTH AFRICA,M,14,N
1974.0,Unprovoked,SOUTH AFRICA,M,19,N
1974.0,Unprovoked,SOUTH AFRICA,M,42,N
1974.0,Unprovoked,AUSTRALIA,M,26,Y
1974.0,Unprovoked,SOUTH AFRICA,M,33,N
1974.0,Unprovoked,MOZAMBIQUE,M,32,Y
1973.0,Unprovoked,MOZAMBIQUE,M,41,N
1973.0,Unprovoked,MOZAMBIQUE,M,20,Y
1973.0,Unprovoked,PHILIPPINES,M,19,Y
1973.0,Unprovoked,MEXICO,M,20s,Y
1973.0,Unprovoked,USA,M,13,N
1973.0,Unprovoked,BAHAMAS,M,11,N
1973.0,Unprovoked,HONG KONG,M,20,Y
1973.0,Unprovoked,MEXICO,M,37,Y
1973.0,Unprovoked,AUSTRALIA,M,16,N
1973.0,Unprovoked,USA,M,17,N
1973.0,Unprovoked,MEXICO,M,45,Y
1973.0,Unprovoked,MOZAMBIQUE,M,28,Y
1973.0,Unprovoked,SOUTH AFRICA,M,26,N
1973.0,Unprovoked,SOUTH AFRICA,M,13,N
1972.0,Unprovoked,SOUTH AFRICA,M,29,N
1972.0,Unprovoked,MOZAMBIQUE,M,25,N
1972.0,Unprovoked,MEXICO,M,17,Y
1972.0,Unprovoked,AUSTRALIA,M,24,N
1972.0,Unprovoked,AUSTRALIA,M,19,N
1972.0,Unprovoked,USA,M,17,N
1972.0,Unprovoked,NEW ZEALAND,M,17,N
1972.0,Invalid,MOZAMBIQUE,F,20,N
1972.0,Unprovoked,USA,M,15,N
1972.0,Unprovoked,AUSTRALIA,M,45,N
1972.0,Unprovoked,USA,M,22,N
1972.0,Unprovoked,USA,M,32,N
1972.0,Unprovoked,FRENCH POLYNESIA,M,27,N
1972.0,Unprovoked,WESTERN SAMOA,M,25,Y
1972.0,Unprovoked,MOZAMBIQUE,M,19,Y
1972.0,Provoked,PACIFIC OCEAN ,M,33,N
1972.0,Unprovoked,AUSTRALIA,M,18,N
1972.0,Unprovoked,SOUTH AFRICA,M,20,Y
1972.0,Unprovoked,SOUTH AFRICA,F,30,N
1972.0,Unprovoked,MOZAMBIQUE,M,24,N
1971.0,Unprovoked,SOUTH AFRICA,F,16,N
1971.0,Unprovoked,AUSTRALIA,M,20,Y
1971.0,Unprovoked,HONG KONG,M,20,N
1971.0,Unprovoked,USA,M,18,N
1971.0,Unprovoked,SOUTH AFRICA,M,25,N
1971.0,Unprovoked,USA,M,30,N
1971.0,Unprovoked,CROATIA,M,34,Y
1971.0,Unprovoked,AUSTRALIA,M,51,Y
1971.0,Provoked,AUSTRALIA,M,26,N
1971.0,Unprovoked,USA,M,8,N
1971.0,Unprovoked,SOUTH AFRICA,M,21,N
1971.0,Unprovoked,BRITISH ISLES,M,32,N
1971.0,Unprovoked,KENYA,M,16,N
1971.0,Unprovoked,SOUTH AFRICA,M,>50,Y
1971.0,Unprovoked,MEXICO,M,19,Y
1971.0,Unprovoked,VENEZUELA,M,14,Y
1971.0,Unprovoked,VENEZUELA,M,66,Y
1971.0,Unprovoked,NEW ZEALAND,M,16,N
1971.0,Unprovoked,AUSTRALIA,M,15,N
1970.0,Unprovoked,MOZAMBIQUE,M,18,Y
1970.0,Unprovoked,MOZAMBIQUE,M,18 to 22,Y
1970.0,Sea Disaster,USA,M,41,N
1970.0,Unprovoked,MICRONESIA,M,43,N
1970.0,Provoked,PALAU,M,20,N
1970.0,Unprovoked,USA,M,18,N
1970.0,Provoked,AUSTRALIA,M,20,N
1970.0,Provoked,USA,M,13,N
1970.0,Provoked,SOUTH AFRICA,M,25,N
1970.0,Unprovoked,GRENADA,M,16,Y
1970.0,Unprovoked,GRENADA,M,18,Y
1970.0,Unprovoked,GRENADA,M,14,Y
1970.0,Unprovoked,USA,M,19,N
1970.0,Unprovoked,MOZAMBIQUE,M,14,N
1970.0,Unprovoked,MOZAMBIQUE,M,16,N
1970.0,Unprovoked,MOZAMBIQUE,M,12,N
1970.0,Unprovoked,MOZAMBIQUE,M,10,N
1970.0,Unprovoked,MEXICO,M,22,N
1970.0,Unprovoked,PAPUA NEW GUINEA,M,15,N
1970.0,Unprovoked,IRAQ,F,28,N
1970.0,Unprovoked,IRAQ,F,25,N
1970.0,Unprovoked,IRAQ,M,35,Y
1970.0,Unprovoked,IRAQ,M,35,N
1969.0,Unprovoked,AUSTRALIA,M,15,N
1969.0,Provoked,AUSTRALIA,M,27,N
1969.0,Unprovoked,USA,M,53,N
1969.0,Provoked,USA,M,28,N
1969.0,Unprovoked,USA,M,15,N
1969.0,Unprovoked,USA,M,13,N
1969.0,Provoked,USA,M,13,N
1969.0,Unprovoked,USA,M,22,UNKNOWN
1969.0,Unprovoked,JAMAICA,M,27,N
1969.0,Unprovoked,USA,M,8,N
1969.0,Provoked,USA,M,23,N
1969.0,Unprovoked,DOMINICAN REPUBLIC,M,18,UNKNOWN
1969.0,Provoked,USA,M,adult,N
1969.0,Provoked,AUSTRALIA,M,65,N
1969.0,Unprovoked,USA,M,16,N
1969.0,Provoked,AUSTRALIA,M,49,N
1969.0,Invalid,AUSTRALIA,M,52,UNKNOWN
1969.0,Unprovoked,AUSTRALIA,M,21,N
1968.0,Provoked,AUSTRALIA,M,27,N
1968.0,Unprovoked,NEW ZEALAND,M,17,N
1968.0,Unprovoked,SOUTH AFRICA,M,28,N
1968.0,Invalid,SOUTH AFRICA,M,30,N
1968.0,Boat,SOUTH AFRICA,M,22,N
1968.0,Provoked,AUSTRALIA,M,16,N
1968.0,Unprovoked,NEW ZEALAND,M,24,Y
1968.0,Unprovoked,USA,M,15,N
1968.0,Unprovoked,FRENCH POLYNESIA,M,12,N
1968.0,Unprovoked,COLUMBIA,M,18,N
1968.0,Unprovoked,USA,M,25,N
1968.0,Unprovoked,USA,M,33,N
1968.0,Unprovoked,USA,M,33,N
1968.0,Invalid,MEXICO,M,43,N
1968.0,Unprovoked,BAHAMAS,M,17,N
1968.0,Unprovoked,USA,M,17,N
1968.0,Unprovoked,PAPUA NEW GUINEA,M,17,N
